STATION,NAME,DATE,TMAX,TMIN,TOBS
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/21/2013,82,43,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/22/2013,82,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/23/2013,55,41,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/24/2013,48,35,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/25/2013,51,33,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/26/2013,58,36,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/27/2013,63,41,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/28/2013,72,39,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/29/2013,64,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/30/2013,75,52,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/31/2013,87,64,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/1/2013,82,64,65
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/2/2013,77,44,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/3/2013,50,36,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/4/2013,64,39,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/5/2013,61,46,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/6/2013,57,46,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/7/2013,68,47,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/8/2013,71,45,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/9/2013,69,47,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/10/2013,79,49,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/11/2013,68,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/12/2013,79,55,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/13/2013,75,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/14/2013,66,48,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/15/2013,66,46,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/16/2013,72,55,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/17/2013,79,58,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/18/2013,67,52,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/19/2013,66,45,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/20/2013,74,52,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/21/2013,83,57,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/22/2013,84,63,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/23/2013,75,61,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/24/2013,87,69,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/25/2013,85,68,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/26/2013,84,62,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/27/2013,78,59,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/28/2013,74,61,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/29/2013,71,57,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",6/30/2013,75,54,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/1/2013,75,54,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/2/2013,78,50,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/3/2013,71,55,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/4/2013,74,60,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/5/2013,79,63,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/6/2013,87,66,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/7/2013,87,69,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/8/2013,87,67,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/9/2013,78,67,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/10/2013,81,67,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/11/2013,73,59,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/12/2013,71,53,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/13/2013,82,58,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/14/2013,85,61,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/15/2013,86,64,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/16/2013,86,66,72
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/17/2013,92,72,79
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/18/2013,93,75,79
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/19/2013,94,79,82
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/20/2013,89,64,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/21/2013,72,51,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/22/2013,72,53,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/23/2013,87,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/24/2013,67,52,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/25/2013,69,50,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/26/2013,79,56,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/27/2013,79,56,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/28/2013,59,51,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/29/2013,66,53,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/30/2013,69,54,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",7/31/2013,73,58,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/1/2013,77,61,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/2/2013,75,62,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/3/2013,74,54,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/4/2013,74,53,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/5/2013,68,46,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/6/2013,71,50,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/7/2013,78,59,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/8/2013,74,50,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/9/2013,74,53,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/10/2013,77,51,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/11/2013,73,54,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/12/2013,75,54,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/13/2013,78,52,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/14/2013,64,49,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/15/2013,67,51,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/16/2013,75,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/17/2013,79,53,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/18/2013,82,54,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/19/2013,83,54,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/20/2013,82,63,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/21/2013,86,67,72
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/22/2013,89,63,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/23/2013,76,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/24/2013,75,55,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/25/2013,83,57,70
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/26/2013,89,70,73
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/27/2013,86,68,68
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/28/2013,72,68,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/29/2013,81,63,63
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/30/2013,87,63,71
USC00208249,"TRAVERSE CITY MUNSON, MI US",8/31/2013,78,64,64
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/1/2013,76,60,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/2/2013,81,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/3/2013,61,54,54
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/4/2013,71,54,59
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/5/2013,68,50,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/6/2013,63,46,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/7/2013,78,46,67
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/8/2013,75,60,60
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/9/2013,71,56,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/10/2013,80,57,75
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/11/2013,88,65,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/12/2013,77,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/13/2013,66,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/14/2013,66,42,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/15/2013,66,46,58
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/16/2013,59,49,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/17/2013,56,40,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/18/2013,67,40,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/19/2013,73,50,66
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/20/2013,78,64,69
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/21/2013,72,55,55
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/22/2013,57,46,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/23/2013,52,38,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/24/2013,62,39,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/25/2013,64,39,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/26/2013,67,44,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/27/2013,70,45,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/28/2013,77,45,52
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/29/2013,77,52,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",9/30/2013,64,43,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/1/2013,69,43,56
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/2/2013,78,50,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/3/2013,70,49,53
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/4/2013,76,53,62
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/5/2013,63,57,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/6/2013,65,57,61
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/7/2013,65,46,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/8/2013,59,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/9/2013,69,42,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/10/2013,72,43,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/11/2013,70,42,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/12/2013,70,43,49
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/13/2013,76,46,46
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/14/2013,56,39,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/15/2013,55,39,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/16/2013,60,40,50
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/17/2013,53,45,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/18/2013,50,37,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/19/2013,57,42,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/20/2013,51,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/21/2013,51,34,45
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/22/2013,46,34,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/23/2013,46,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/24/2013,43,31,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/25/2013,45,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/26/2013,47,34,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/27/2013,47,36,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/28/2013,48,38,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/29/2013,41,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/30/2013,43,25,39
USC00208249,"TRAVERSE CITY MUNSON, MI US",10/31/2013,61,39,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/1/2013,60,48,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/2/2013,48,40,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/3/2013,42,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/4/2013,44,29,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/5/2013,50,36,48
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/6/2013,58,48,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/7/2013,54,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/8/2013,38,33,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/9/2013,41,32,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/10/2013,47,37,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/11/2013,41,34,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/12/2013,54,26,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/13/2013,29,20,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/14/2013,40,24,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/15/2013,47,34,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/16/2013,53,36,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/17/2013,58,37,57
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/18/2013,62,37,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/19/2013,37,31,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/20/2013,36,28,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/21/2013,44,32,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/22/2013,44,32,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/23/2013,33,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/24/2013,33,16,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/25/2013,30,18,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/26/2013,33,26,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/27/2013,33,19,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/28/2013,25,16,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/29/2013,24,8,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",11/30/2013,30,8,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/1/2013,39,28,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/2/2013,36,31,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/3/2013,38,26,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/4/2013,34,28,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/5/2013,49,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/6/2013,35,18,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/7/2013,20,16,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/8/2013,20,9,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/9/2013,22,14,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/10/2013,28,9,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/11/2013,17,9,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/12/2013,14,8,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/13/2013,20,10,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/14/2013,18,10,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/15/2013,20,13,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/16/2013,20,11,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/17/2013,20,11,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/18/2013,26,20,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/19/2013,24,16,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/20/2013,31,18,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/21/2013,26,22,26
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/22/2013,29,23,23
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/23/2013,29,17,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/24/2013,20,9,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/25/2013,17,8,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/26/2013,23,16,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/27/2013,24,12,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/28/2013,36,14,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/29/2013,43,28,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/30/2013,28,11,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",12/31/2013,14,8,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/1/2014,11,8,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/2/2014,13,8,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/3/2014,13,4,6
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/4/2014,24,6,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/5/2014,31,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/6/2014,21,10,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/7/2014,10,-4,-2
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/8/2014,8,-2,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/9/2014,12,2,2
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/10/2014,22,2,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/11/2014,38,22,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/12/2014,37,30,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/13/2014,40,31,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/14/2014,41,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/15/2014,31,18,18
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/16/2014,21,17,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/17/2014,26,20,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/18/2014,27,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/19/2014,27,20,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/20/2014,30,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/21/2014,30,1,1
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/22/2014,10,0,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/23/2014,14,7,8
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/24/2014,10,4,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/25/2014,25,9,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/26/2014,15,4,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/27/2014,15,2,2
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/28/2014,2,-3,-2
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/29/2014,9,-3,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/30/2014,23,9,22
USC00208249,"TRAVERSE CITY MUNSON, MI US",1/31/2014,27,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/1/2014,20,7,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/2/2014,21,11,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/3/2014,21,8,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/4/2014,21,9,14
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/5/2014,22,13,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/6/2014,15,9,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/7/2014,15,5,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/8/2014,15,-2,-2
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/9/2014,21,-3,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/10/2014,21,7,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/11/2014,11,-3,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/12/2014,17,0,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/13/2014,22,12,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/14/2014,29,20,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/15/2014,26,2,7
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/16/2014,16,6,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/17/2014,17,-1,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/18/2014,21,-1,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/19/2014,38,9,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/20/2014,42,24,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/21/2014,42,28,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/22/2014,34,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/23/2014,26,15,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/24/2014,20,13,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/25/2014,17,5,11
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/26/2014,16,0,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/27/2014,13,-1,1
USC00208249,"TRAVERSE CITY MUNSON, MI US",2/28/2014,3,-15,-9
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/1/2014,16,-9,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/2/2014,14,1,1
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/3/2014,9,-13,-13
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/4/2014,16,-13,13
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/5/2014,22,-5,-4
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/6/2014,12,-6,-2
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/7/2014,30,-2,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/8/2014,46,19,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/9/2014,23,9,15
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/10/2014,37,15,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/11/2014,53,31,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/12/2014,42,15,16
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/13/2014,16,-1,0
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/14/2014,38,0,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/15/2014,46,20,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/16/2014,22,4,5
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/17/2014,15,3,4
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/18/2014,29,4,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/19/2014,42,21,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/20/2014,35,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/21/2014,37,19,19
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/22/2014,42,18,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/23/2014,30,10,10
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/24/2014,24,10,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/25/2014,27,11,12
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/26/2014,21,3,9
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/27/2014,31,9,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/28/2014,37,30,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/29/2014,35,25,25
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/30/2014,36,19,20
USC00208249,"TRAVERSE CITY MUNSON, MI US",3/31/2014,50,20,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/1/2014,58,29,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/2/2014,46,27,28
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/3/2014,36,24,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/4/2014,41,24,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/5/2014,36,23,24
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/6/2014,42,23,30
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/7/2014,55,30,31
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/8/2014,56,31,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/9/2014,50,28,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/10/2014,54,32,51
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/11/2014,57,32,33
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/12/2014,61,33,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/13/2014,46,35,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/14/2014,51,34,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/15/2014,35,21,21
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/16/2014,31,16,17
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/17/2014,44,17,36
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/18/2014,57,31,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/19/2014,42,26,27
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/20/2014,61,27,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/21/2014,69,43,43
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/22/2014,63,38,38
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/23/2014,39,29,32
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/24/2014,46,32,34
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/25/2014,56,34,37
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/26/2014,52,35,35
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/27/2014,42,29,29
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/28/2014,55,29,44
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/29/2014,59,42,42
USC00208249,"TRAVERSE CITY MUNSON, MI US",4/30/2014,57,42,47
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/1/2014,61,38,40
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/2/2014,51,40,41
USC00208249,"TRAVERSE CITY MUNSON, MI US",5/3/2014,48,41,44
